tac_doc_id,tac_sentence_id,sentence,tac_tokens,subj_start,subj_end,obj_start,obj_end,assessment,alt_subj_start,alt_subj_end,alt_obj_start,alt_obj_end
NYT_ENG_20080414.0107.LDC2009T13,61b3a0af8fb8676e8c53,"ATLANTA - Michael Johns, formerly of the Buckhead community in Atlanta, admits he had no clue he'd be going home last Thursday on ""American Idol.""","['ATLANTA', '--', 'Michael', 'Johns', ',', 'formerly', 'of', 'the', 'Buckhead', 'community', 'in', 'Atlanta', ',', 'admits', 'he', 'had', 'no', 'clue', 'he', ""'d"", 'be', 'going', 'home', 'last', 'Thursday', 'on', '``', 'American', 'Idol', '.', ""''""]",18,18,0,0,,,,,
LTW_ENG_20071101.0142.LDC2009T13,61b3a0af8f18c3905117,"For 27 years, she headed the Institute for Defense and Disarmament Studies, a think tank she founded 27 years ago in Brookline, Mass. .","['For', '27', 'years', ',', 'she', 'headed', 'the', 'Institute', 'for', 'Defense', 'and', 'Disarmament', 'Studies', ',', 'a', 'think', 'tank', 'she', 'founded', '27', 'years', 'ago', 'in', 'Brookline', ',', 'Mass.', '.']",17,17,23,23,,,,,
LTW_ENG_20071202.0052.LDC2009T13,61b3a0af8ffd93aca371,"The same month Herrera received the Medal of Honor, the governor of Arizona declared Aug 14 ""Herrera Day ,"" and Herrera was welcomed home to Phoenix with a hero's parade.","['The', 'same', 'month', 'Herrera', 'received', 'the', 'Medal', 'of', 'Honor', ',', 'the', 'governor', 'of', 'Arizona', 'declared', 'Aug', '14', '``', 'Herrera', 'Day', ',', ""''"", 'and', 'Herrera', 'was', 'welcomed', 'home', 'to', 'Phoenix', 'with', 'a', 'hero', ""'s"", 'parade', '.']",3,3,28,28,,,,,
APW_ENG_20080404.0656.LDC2009T13,61b3a0af8fdb24cfeb65,Remy Ma plans wedding in New York City jail to fellow rapper as she awaits sentencing,"['Remy', 'Ma', 'plans', 'wedding', 'in', 'New', 'York', 'City', 'jail', 'to', 'fellow', 'rapper', 'as', 'she', 'awaits', 'sentencing']",0,1,5,7,,,,,
NYT_ENG_20080115.0275.LDC2009T13,61b3a0af8fffb37adebe,"The family of John A. Catsimatidis, who is eying a run as a Republican candidate for mayor of New York City, contributed to both Democrats as well, as did Cyrus Vance Jr., a Manhattan lawyer who has expressed interest in someday succeeding the Manhattan district attorney, Robert M. Morgenthau.","['The', 'family', 'of', 'John', 'A.', 'Catsimatidis', ',', 'who', 'is', 'eying', 'a', 'run', 'as', 'a', 'Republican', 'candidate', 'for', 'mayor', 'of', 'New', 'York', 'City', ',', 'contributed', 'to', 'both', 'Democrats', 'as', 'well', ',', 'as', 'did', 'Cyrus', 'Vance', 'Jr.', ',', 'a', 'Manhattan', 'lawyer', 'who', 'has', 'expressed', 'interest', 'in', 'someday', 'succeeding', 'the', 'Manhattan', 'district', 'attorney', ',', 'Robert', 'M.', 'Morgenthau', '.']",51,53,47,47,,,,,
eng-WL-107-174567-12931742,61b3a0af8fbf92b892bd,"(side bar, that's supposed to be a compliment) Both Casey and Jamie Lynn have now moved out of their place in Liberty, Missouri.","['-LRB-', 'side', 'bar', ',', 'that', ""'s"", 'supposed', 'to', 'be', 'a', 'compliment', '-RRB-', 'Both', 'Casey', 'and', 'Jamie', 'Lynn', 'have', 'now', 'moved', 'out', 'of', 'their', 'place', 'in', 'Liberty', ',', 'Missouri', '.']",15,16,25,25,,,,,
eng-NG-31-126958-9171868,61b3a0af8f207b73ac76,"After his retirement from full-time teaching, he taught physics in New Iberia, La., and was employed for several years by South Central Bell.","['After', 'his', 'retirement', 'from', 'full-time', 'teaching', ',', 'he', 'taught', 'physics', 'in', 'New', 'Iberia', ',', 'La.', ',', 'and', 'was', 'employed', 'for', 'several', 'years', 'by', 'South', 'Central', 'Bell', '.']",1,1,11,12,,,,,
AFP_ENG_20080707.0268.LDC2009T13,61b3a0af8fba4d162cdd,"The Montreux music festival, which started on July 4 and which swings on until July 19, would also feature performances from acts as diverse as English indie rock bank Babyshambles to singer Paul Simon and jazz pianist Herbie Hancock.","['The', 'Montreux', 'music', 'festival', ',', 'which', 'started', 'on', 'July', '4', 'and', 'which', 'swings', 'on', 'until', 'July', '19', ',', 'would', 'also', 'feature', 'performances', 'from', 'acts', 'as', 'diverse', 'as', 'English', 'indie', 'rock', 'bank', 'Babyshambles', 'to', 'singer', 'Paul', 'Simon', 'and', 'jazz', 'pianist', 'Herbie', 'Hancock', '.']",31,31,1,1,,,,,
NYT_ENG_20070107.0206.LDC2009T13,61b3a0af8f3deb539c86,"The Rev. George Young, pastor of Holy Temple Baptist Church in Oklahoma City, has taught dozens of secular marriage skills courses to low-income men and women and was an adviser to the governor's office.","['The', 'Rev.', 'George', 'Young', ',', 'pastor', 'of', 'Holy', 'Temple', 'Baptist', 'Church', 'in', 'Oklahoma', 'City', ',', 'has', 'taught', 'dozens', 'of', 'secular', 'marriage', 'skills', 'courses', 'to', 'low-income', 'men', 'and', 'women', 'and', 'was', 'an', 'adviser', 'to', 'the', 'governor', ""'s"", 'office', '.']",2,3,12,13,,,,,
NYT_ENG_20070328.0244.LDC2009T13,61b3a0af8f08e160ff7d,"Beleaguered Attorney General Alberto Gonzales on Wednesday acknowledged to a hometown gathering the problems he is facing amid the dismissal of eight US attorneys, telling the Houston Hispanic Chamber of Commerce he's ""traveling another bumpy road.""","['Beleaguered', 'Attorney', 'General', 'Alberto', 'Gonzales', 'on', 'Wednesday', 'acknowledged', 'to', 'a', 'hometown', 'gathering', 'the', 'problems', 'he', 'is', 'facing', 'amid', 'the', 'dismissal', 'of', 'eight', 'US', 'attorneys', ',', 'telling', 'the', 'Houston', 'Hispanic', 'Chamber', 'of', 'Commerce', 'he', ""'s"", '``', 'traveling', 'another', 'bumpy', 'road', '.', ""''""]",3,4,27,27,,,,,
XIN_ENG_20071211.0111.LDC2009T13,61b3a0af8fc7d0fdf9d2,"Senior Superintendent Manuel Barcena, police chief of southern city of Zamboanga, said Adel Kamala, alias Abu Moadz and Boy Sniper, was arrested in the city on Monday afternoon.","['Senior', 'Superintendent', 'Manuel', 'Barcena', ',', 'police', 'chief', 'of', 'southern', 'city', 'of', 'Zamboanga', ',', 'said', 'Adel', 'Kamala', ',', 'alias', 'Abu', 'Moadz', 'and', 'Boy', 'Sniper', ',', 'was', 'arrested', 'in', 'the', 'city', 'on', 'Monday', 'afternoon', '.']",2,3,11,11,,,,,
NYT_ENG_20071030.0031.LDC2009T13,61b3a0af8fc311131202,"He was 79 and also had a home in East Berlin, Conn. .","['He', 'was', '79', 'and', 'also', 'had', 'a', 'home', 'in', 'East', 'Berlin', ',', 'Conn.', '.']",0,0,9,10,,,,,
NYT_ENG_20080115.0275.LDC2009T13,61b3a0af8fc8dab43a57,"The family of John A. Catsimatidis, who is eying a run as a Republican candidate for mayor of New York City, contributed to both Democrats as well, as did Cyrus Vance Jr., a Manhattan lawyer who has expressed interest in someday succeeding the Manhattan district attorney, Robert M. Morgenthau.","['The', 'family', 'of', 'John', 'A.', 'Catsimatidis', ',', 'who', 'is', 'eying', 'a', 'run', 'as', 'a', 'Republican', 'candidate', 'for', 'mayor', 'of', 'New', 'York', 'City', ',', 'contributed', 'to', 'both', 'Democrats', 'as', 'well', ',', 'as', 'did', 'Cyrus', 'Vance', 'Jr.', ',', 'a', 'Manhattan', 'lawyer', 'who', 'has', 'expressed', 'interest', 'in', 'someday', 'succeeding', 'the', 'Manhattan', 'district', 'attorney', ',', 'Robert', 'M.', 'Morgenthau', '.']",51,53,37,37,,,,,
NYT_ENG_20070517.0166.LDC2009T13,61b3a0af8f53123c2622,"LOS ANGELES - If you follow the thinking that Yolanda King moved to Los Angeles more than a decade ago to gain distance from her family's long shadow, then, by one measure, you could say she achieved it.","['LOS', 'ANGELES', '--', 'If', 'you', 'follow', 'the', 'thinking', 'that', 'Yolanda', 'King', 'moved', 'to', 'Los', 'Angeles', 'more', 'than', 'a', 'decade', 'ago', 'to', 'gain', 'distance', 'from', 'her', 'family', ""'s"", 'long', 'shadow', ',', 'then', ',', 'by', 'one', 'measure', ',', 'you', 'could', 'say', 'she', 'achieved', 'it', '.']",9,10,0,1,,,,,
eng-WL-11-174572-12947351,61b3a0af8f17be56568e,"A move to New York City quickly turned the budding fashion designer into the star of her own show, ` The City ,' where viewers watched Whitney move up the ranks to work alongside fashion greats like Diane von Furstenberg and Kelly Cutrone.","['A', 'move', 'to', 'New', 'York', 'City', 'quickly', 'turned', 'the', 'budding', 'fashion', 'designer', 'into', 'the', 'star', 'of', 'her', 'own', 'show', ',', '`', 'The', 'City', ',', ""'"", 'where', 'viewers', 'watched', 'Whitney', 'move', 'up', 'the', 'ranks', 'to', 'work', 'alongside', 'fashion', 'greats', 'like', 'Diane', 'von', 'Furstenberg', 'and', 'Kelly', 'Cutrone', '.']",43,44,3,5,,,,,
LTW_ENG_20080402.0021.LDC2009T13,61b3a0af8f6189d6c528,"Mrs. Gude (pronounced GOO-dee) was born in Baltimore and grew up in Rockville, Md., where she met her husband-to-be in first grade.","['Mrs.', 'Gude', '-LRB-', 'pronounced', 'GOO-dee', '-RRB-', 'was', 'born', 'in', 'Baltimore', 'and', 'grew', 'up', 'in', 'Rockville', ',', 'Md.', ',', 'where', 'she', 'met', 'her', 'husband-to-be', 'in', 'first', 'grade', '.']",19,19,14,14,,,,,
NYT_ENG_20070420.0018.LDC2009T13,61b3a0af8f58df5b6c6b,He won election to the U.S. House of Representatives in 1952 from what was then the 2nd Congressional District on the North Shore of Long Island.,"['He', 'won', 'election', 'to', 'the', 'U.S.', 'House', 'of', 'Representatives', 'in', '1952', 'from', 'what', 'was', 'then', 'the', '2nd', 'Congressional', 'District', 'on', 'the', 'North', 'Shore', 'of', 'Long', 'Island', '.']",0,0,21,25,,,,,
NYT_ENG_20071002.0030.LDC2009T13,61b3a0af8f484ec7f97a,"Harry Shuler Dent, grew up in St Matthews, SC, and graduated cum laude from Presbyterian College in Clinton, SC, in 1951.","['Harry', 'Shuler', 'Dent', ',', 'grew', 'up', 'in', 'St', 'Matthews', ',', 'SC', ',', 'and', 'graduated', 'cum', 'laude', 'from', 'Presbyterian', 'College', 'in', 'Clinton', ',', 'SC', ',', 'in', '1951', '.']",0,2,7,8,,,,,
eng-NG-31-126958-9171868,61b3a0af8fd76dda5211,"Survivors include four sons, the Rev. Jefferson DeBlanc Jr. of Church Point, Louisiana, Richard DeBlanc of Coteau Holmes, Louisiana, Frank DeBlanc of St. Martinville and Michael DeBlanc of Parks, Louisiana; a daughter, Barbara DeBlanc Romero of St. Martinville; seven grandchildren; and four great-grandchildren.","['Survivors', 'include', 'four', 'sons', ',', 'the', 'Rev.', 'Jefferson', 'DeBlanc', 'Jr.', 'of', 'Church', 'Point', ',', 'Louisiana', ',', 'Richard', 'DeBlanc', 'of', 'Coteau', 'Holmes', ',', 'Louisiana', ',', 'Frank', 'DeBlanc', 'of', 'St.', 'Martinville', 'and', 'Michael', 'DeBlanc', 'of', 'Parks', ',', 'Louisiana', ';', 'a', 'daughter', ',', 'Barbara', 'DeBlanc', 'Romero', 'of', 'St.', 'Martinville', ';', 'seven', 'grandchildren', ';', 'and', 'four', 'great-grandchildren', '.']",24,25,27,28,,,,,
eng-WL-11-174587-12961999,61b3a0af8f757912e3e7,"Just days before the episode of ""The Hills"" aired with Stephanie Pratt confronting Holly Montag about her drinking; Pratt herself was pulled over and arrested on suspicion of drunk driving in Hollywood.","['Just', 'days', 'before', 'the', 'episode', 'of', '``', 'The', 'Hills', ""''"", 'aired', 'with', 'Stephanie', 'Pratt', 'confronting', 'Holly', 'Montag', 'about', 'her', 'drinking', ';', 'Pratt', 'herself', 'was', 'pulled', 'over', 'and', 'arrested', 'on', 'suspicion', 'of', 'drunk', 'driving', 'in', 'Hollywood', '.']",18,18,34,34,,,,,
NYT_ENG_20070516.0032.LDC2009T13,61b3a0af8f34d0a02fce,"King was born in 1955 in Montgomery, Ala, and was an infant when her home was bombed during the turbulent civil rights era.","['King', 'was', 'born', 'in', '1955', 'in', 'Montgomery', ',', 'Ala', ',', 'and', 'was', 'an', 'infant', 'when', 'her', 'home', 'was', 'bombed', 'during', 'the', 'turbulent', 'civil', 'rights', 'era', '.']",0,0,6,6,,,,,
NYT_ENG_20071017.0031.LDC2009T13,61b3a0af8f77883a89a0,He was convicted of robbing a bar in St. Paul and sent to prison at 19.,"['He', 'was', 'convicted', 'of', 'robbing', 'a', 'bar', 'in', 'St.', 'Paul', 'and', 'sent', 'to', 'prison', 'at', '19', '.']",0,0,8,9,,,,,
WPB_ENG_20100719.0062,61b3a0af8f131c90de3a,"Bloch hasn't responded to a July 14 letter, said Hewitt, whose firm is based in Virginia Beach, Va. .","['Bloch', 'has', ""n't"", 'responded', 'to', 'a', 'July', '14', 'letter', ',', 'said', 'Hewitt', ',', 'whose', 'firm', 'is', 'based', 'in', 'Virginia', 'Beach', ',', 'Va.', '.']",11,11,18,19,,,,,
LTW_ENG_20070423.0051.LDC2009T13,61b3a0af8fc3482b7655,"Millender-McDonald, whose heavily Democratic 37th Congressional District includes Long Beach, the industrial suburbs of Carson and Compton and parts of South Central Los Angeles, was a former teacher in the Los Angeles public schools.","['Millender-McDonald', ',', 'whose', 'heavily', 'Democratic', '37th', 'Congressional', 'District', 'includes', 'Long', 'Beach', ',', 'the', 'industrial', 'suburbs', 'of', 'Carson', 'and', 'Compton', 'and', 'parts', 'of', 'South', 'Central', 'Los', 'Angeles', ',', 'was', 'a', 'former', 'teacher', 'in', 'the', 'Los', 'Angeles', 'public', 'schools', '.']",0,0,16,16,,,,,
NYT_ENG_20070520.0200.LDC2009T13,61b3a0af8f9dfda4aaa1,"He sat down as honorary degrees were conferred on Robert M. Morgenthau, the 87 - year-old Manhattan district attorney, and David A. Pope, who runs the Generoso Pope Foundation, named for his great - grandfather.","['He', 'sat', 'down', 'as', 'honorary', 'degrees', 'were', 'conferred', 'on', 'Robert', 'M.', 'Morgenthau', ',', 'the', '87', '-', 'year-old', 'Manhattan', 'district', 'attorney', ',', 'and', 'David', 'A.', 'Pope', ',', 'who', 'runs', 'the', 'Generoso', 'Pope', 'Foundation', ',', 'named', 'for', 'his', 'great', '-', 'grandfather', '.']",9,11,17,17,,,,,
NYT_ENG_20071020.0001.LDC2009T13,61b3a0af8f70c6a629a3,"Catherine Gertrude Roraback was born in Brooklyn on Sept. 17 , 1920, one of three children of Albert and Gertrude Dittmars Roraback.","['Catherine', 'Gertrude', 'Roraback', 'was', 'born', 'in', 'Brooklyn', 'on', 'Sept.', '17', ',', '1920', ',', 'one', 'of', 'three', 'children', 'of', 'Albert', 'and', 'Gertrude', 'Dittmars', 'Roraback', '.']",20,22,6,6,,,,,
LTW_ENG_20070814.0081.LDC2009T13,61b3a0af8fce027907bf,"She moved from Long Island, N.Y., to Gloucester about five years ago.","['She', 'moved', 'from', 'Long', 'Island', ',', 'N.Y.', ',', 'to', 'Gloucester', 'about', 'five', 'years', 'ago', '.']",0,0,3,4,,,,,
NYT_ENG_20071006.0130.LDC2009T13,61b3a0af8f36c121c746,"Henebry, who lived in Winnetka, Ill, was 89.","['Henebry', ',', 'who', 'lived', 'in', 'Winnetka', ',', 'Ill', ',', 'was', '89', '.']",0,0,5,5,,,,,
APW_ENG_20071006.0674.LDC2009T13,61b3a0af8fe68cae4b33,"Davis , 57, died at her home in Gloucester, Virginia.","['Davis', ',', '57', ',', 'died', 'at', 'her', 'home', 'in', 'Gloucester', ',', 'Virginia', '.']",0,0,9,9,,,,,
APW_ENG_20070422.0984.LDC2009T13,61b3a0af8f85f9423522,"Millender-McDonald, who was 68, died Sunday at her home in Carson, California, said her chief of staff, Bandele McQueen.","['Millender-McDonald', ',', 'who', 'was', '68', ',', 'died', 'Sunday', 'at', 'her', 'home', 'in', 'Carson', ',', 'California', ',', 'said', 'her', 'chief', 'of', 'staff', ',', 'Bandele', 'McQueen', '.']",0,0,12,12,,,,,
APW_ENG_20070529.0687.LDC2009T13,61b3a0af8f53288dca54,"Before his election to congress, Mitchell, a Democrat, served in the administrations of Baltimore Mayors Theodore R. McKeldin and Thomas J. D'Alesandro III, and Gov. J. Millard Tawes, The (Baltimore) Sun reported.","['Before', 'his', 'election', 'to', 'congress', ',', 'Mitchell', ',', 'a', 'Democrat', ',', 'served', 'in', 'the', 'administrations', 'of', 'Baltimore', 'Mayors', 'Theodore', 'R.', 'McKeldin', 'and', 'Thomas', 'J.', ""D'Alesandro"", 'III', ',', 'and', 'Gov.', 'J.', 'Millard', 'Tawes', ',', 'The', '-LRB-', 'Baltimore', '-RRB-', 'Sun', 'reported', '.']",1,1,35,35,,,,,
NYT_ENG_20070712.0141.LDC2009T13,61b3a0af8ff41f694edf,"Our little group also included Tampa's Dan Ferrara , 60, who once qualified online to audition in New York for Who Wants to Be a Millionaire.","['Our', 'little', 'group', 'also', 'included', 'Tampa', ""'s"", 'Dan', 'Ferrara', ',', '60', ',', 'who', 'once', 'qualified', 'online', 'to', 'audition', 'in', 'New', 'York', 'for', 'Who', 'Wants', 'to', 'Be', 'a', 'Millionaire', '.']",7,8,5,5,,,,,
NYT_ENG_20070420.0018.LDC2009T13,61b3a0af8fc2d41a10a8,"His family settled in Mineola, N.Y. .","['His', 'family', 'settled', 'in', 'Mineola', ',', 'N.Y.', '.']",0,0,4,4,,,,,
NYT_ENG_20070420.0018.LDC2009T13,61b3a0af8f6e579b87f0,"Former Rep. Steven B. Derounian, who represented Nassau County in Congress from 1953 to 1965 and was later a judge, died on Tuesday in Austin, Texas.","['Former', 'Rep.', 'Steven', 'B.', 'Derounian', ',', 'who', 'represented', 'Nassau', 'County', 'in', 'Congress', 'from', '1953', 'to', '1965', 'and', 'was', 'later', 'a', 'judge', ',', 'died', 'on', 'Tuesday', 'in', 'Austin', ',', 'Texas', '.']",2,4,8,9,,,,,
bolt-eng-DF-170-181109-55859,61b3a0af8f03e3cb4fdc,"Murat Kurnaz (born March 19 , 1982 in Bremen, Germany) was held in extrajudicial detention and claims to have been tortured -LSB- 1 -RSB- at the U.S. military base in Kandahar, Afghanistan and in the U.S. military prison at Guantanamo Bay Naval Base, Cuba for four years.","['Murat', 'Kurnaz', '-LRB-', 'born', 'March', '19', ',', '1982', 'in', 'Bremen', ',', 'Germany', '-RRB-', 'was', 'held', 'in', 'extrajudicial', 'detention', 'and', 'claims', 'to', 'have', 'been', 'tortured', '-LSB-', '1', '-RSB-', 'at', 'the', 'U.S.', 'military', 'base', 'in', 'Kandahar', ',', 'Afghanistan', 'and', 'in', 'the', 'U.S.', 'military', 'prison', 'at', 'Guantanamo', 'Bay', 'Naval', 'Base', ',', 'Cuba', 'for', 'four', 'years', '.']",0,1,33,33,,,,,
APW_ENG_20090531.0167,61b3a0af8f6cf25cd65f,"Her hometown of Blackburn, Scotland - a working-class village about 10 miles (16 kilometers) west of Edinburgh - rallied round her, stringing up signs declaring their support.","['Her', 'hometown', 'of', 'Blackburn', ',', 'Scotland', '--', 'a', 'working-class', 'village', 'about', '10', 'miles', '-LRB-', '16', 'kilometers', '-RRB-', 'west', 'of', 'Edinburgh', '--', 'rallied', 'round', 'her', ',', 'stringing', 'up', 'signs', 'declaring', 'their', 'support', '.']",23,23,3,3,,,,,
NYT_ENG_20080702.0033.LDC2009T13,61b3a0af8f3ab1c967d7,"Kaplan said that the Manhattan district attorney, Robert M. Morgenthau, decided not to pursue Gatkuoth's criminal complaint against Drogy after other Tavern employees presented conflicting testimony.","['Kaplan', 'said', 'that', 'the', 'Manhattan', 'district', 'attorney', ',', 'Robert', 'M.', 'Morgenthau', ',', 'decided', 'not', 'to', 'pursue', 'Gatkuoth', ""'s"", 'criminal', 'complaint', 'against', 'Drogy', 'after', 'other', 'Tavern', 'employees', 'presented', 'conflicting', 'testimony', '.']",8,10,4,4,,,,,
